TweetNo,Label,Target,Topic,Phrase,TweetText,clean_text,label
7923,NOT,,,,"בכתבה הזו שמדברת על לא פחות מ""עדויות ל*גל* גניבות"", מצוטט ""איש עסקים"" אלמוני, כמו גם ""מנהל מלון בדובאי"" עלום שם שמתאר מקרה בודד של גניבה שטופל. אחרי הפרטים הבלתי מפורטים האלה מובא הסרטון של קטרי אנטישמי ושונא האמירויות שכלל לא צילם את הסרטון מדובאי, כעדות אמיתית לדברים שתוארו. https://t.co/KyvQZMC8yE",בכתבה הזו שמדברת על לא פחות מעדויות לגל גניבות מצוטט איש עסקים אלמוני כמו גם מנהל מלון בדובאי עלום שם שמתאר מקרה בודד של גניבה שטופל אחרי הפרטים הבלתי מפורטים האלה מובא הסרטון של קטרי אנטישמי ושונא האמירויות שכלל לא צילם את הסרטון מדובאי כעדות אמיתית לדברים שתוארו,0
7924,NOT,,,,יענקי תיפרוש..סבא רצח את מירי צחי,יענקי תיפרושסבא רצח את מירי צחי,0
7925,NOT,,,,"@OsnathilaMark בוקית, אבל מה קשור ביבי לתמונה?! לא היה לו שום קשר לעובדה שפולארד בבית. מחר יצלמו את ביבי על רקע זריחה, ואת תכתבי: ״ביבי המלך שיכנע את השמש לזרוח מעל ישראל ולא מעל עזה״. רק ביבי, ואיזה פסוק לא קשור לעולם.....",בוקית אבל מה קשור ביבי לתמונה לא היה לו שום קשר לעובדה שפולארד בבית מחר יצלמו את ביבי על רקע זריחה ואת תכתבי ״ביבי המלך שיכנע את השמש לזרוח מעל ישראל ולא מעל עזה״ רק ביבי ואיזה פסוק לא קשור לעולם,0
7926,NOT,,,,"RT @bbtech4all: צריך לתת מקום לכולם. כל אחד הוא יצור מיוחד במינו, עם צירוף יחודי של תכונות, מחשבות, רצף חיים ואירועים שעבר. אי אפשר לאנוס א…",צריך לתת מקום לכולם כל אחד הוא יצור מיוחד במינו עם צירוף יחודי של תכונות מחשבות רצף חיים ואירועים שעבר אי אפשר לאנוס א,0
7927,NOT,,,,@8yxvIhSjvyYeigP הוא מחבל בעצמו..מה ההפתעה?מימן הרבה אירגוני טרור גם דאעש.,הוא מחבל בעצמומה ההפתעהמימן הרבה אירגוני טרור גם דאעש,0
7928,NOT,,,,"RT @alex_radensky: הסאגה מגיעה לרגע השיא, מי יעלה מחר בזום? חליפה? נחשון נחשונוב? המיליארדר ההודי? או בכלל חוגג עם כאפייה ומבטא ערבי כבד? א…",הסאגה מגיעה לרגע השיא מי יעלה מחר בזום חליפה נחשון נחשונוב המיליארדר ההודי או בכלל חוגג עם כאפייה ומבטא ערבי כבד א,0
7929,NOT,,,,"@TsahiDaboush המול המטורלל לא מפסיק לחתור לפרוק מדינת ישראל, פעם צונאמי מדיני, פעם חרם בלאומי נוסח דרום אפריקה, פעם אינתיפאדה שלישית, פעם נתוק קשר החם עם ארה""ב, מוכרחים למסור את הגולן לאסד אחרת..., לפרד מירושלים העתיקה, אוי ואבוי אם השגרירות תועבר לירושלים...",המול המטורלל לא מפסיק לחתור לפרוק מדינת ישראל פעם צונאמי מדיני פעם חרם בלאומי נוסח דרום אפריקה פעם אינתיפאדה שלישית פעם נתוק קשר החם עם ארהב מוכרחים למסור את הגולן לאסד אחרת לפרד מירושלים העתיקה אוי ואבוי אם השגרירות תועבר לירושלים,0
7930,NOT,,,,אגב גם פולארד נכנס לקטגוריית הדברים שגדלתי להיות אדיש אליהם לחלוטין והופתעתי כבוגר לגלות כמה אמוציות הם מעוררים. כמו רצח רבין,אגב גם פולארד נכנס לקטגוריית הדברים שגדלתי להיות אדיש אליהם לחלוטין והופתעתי כבוגר לגלות כמה אמוציות הם מעוררים כמו רצח רבין,0
7931,NOT,,,,"@trampist1 מי זה ""אתה"", חצוף שכמוך? ולא, אני ממש לא מתביישת. כל האנשים שמתחסנים עכשיו הם קבוצת סיכון. אם מישהו ימות כי האנשים האלו ואחרים כמותם נדחקו בתור זה עליו.",מי זה אתה חצוף שכמוך ולא אני ממש לא מתביישת כל האנשים שמתחסנים עכשיו הם קבוצת סיכון אם מישהו ימות כי האנשים האלו ואחרים כמותם נדחקו בתור זה עליו,0
7932,NOT,,,,@TomerPersico פרפורי גסיסה של השמאל הקיצוני הרדיקלי האנרכיסטי והפוסט ציוני,פרפורי גסיסה של השמאל הקיצוני הרדיקלי האנרכיסטי והפוסט ציוני,0
7933,NOT,,,,@chendudu89 מדכא רצח. הגזימו,מדכא רצח הגזימו,0
7934,NOT,,,,RT @KalfonSara: כשמצחיקים פוליטיקאי ערבי הוא כזה אני ביבי,כשמצחיקים פוליטיקאי ערבי הוא כזה אני ביבי,0
7935,NOT,,,,חמאס מתעצם. כנראה מוצאים שם שימוש טוב לכסף שנתניהו מעביר להם כל חודש https://t.co/f6qZvqjWcJ,חמאס מתעצם כנראה מוצאים שם שימוש טוב לכסף שנתניהו מעביר להם כל חודש,0
7936,NOT,,,,"""הישראלים"" זה לא ציוני מדי?",הישראלים זה לא ציוני מדי,0
7937,NOT,,,,"@avribloch אתה מעוות את דבריו. בלי התשתית הסוציאל דמוקרטית שבנה שלטון השמאל (קופ""ח) לא היה אפשרי כזה מבצע מרשים. מזל שהימין הדארוויניסטי לא הצליח עדיין להשמיד ולהפריט גם את קופות החולים.",אתה מעוות את דבריו בלי התשתית הסוציאל דמוקרטית שבנה שלטון השמאל קופח לא היה אפשרי כזה מבצע מרשים מזל שהימין הדארוויניסטי לא הצליח עדיין להשמיד ולהפריט גם את קופות החולים,0
7938,NOT,,,,@ShaiCohen13 זה שם קצת נדוש אבל ציוני לחלוטין,זה שם קצת נדוש אבל ציוני לחלוטין,0
7939,NOT,,,,אלה שתי בקבוקי תבערה שערבים משייח גראח זרקו לאחרונה על בית יהודי בשכונה בניסיון לשרוף אותו על יושביו . שמעתם על זה משהו בתקשורת? כי שכמה נערים שברו השבוע איזה שמשה של ערבים שגרים באותה שכונה כל התקשורת צעקה על האלימות של נוער הגבעות. העיקר להשחיר את נוער הגבעות ולהתיר את דמו. https://t.co/vQTMN3VUwe,אלה שתי בקבוקי תבערה שערבים משייח גראח זרקו לאחרונה על בית יהודי בשכונה בניסיון לשרוף אותו על יושביו שמעתם על זה משהו בתקשורת כי שכמה נערים שברו השבוע איזה שמשה של ערבים שגרים באותה שכונה כל התקשורת צעקה על האלימות של נוער הגבעות העיקר להשחיר את נוער הגבעות ולהתיר את דמו,0
7940,NOT,,,,מלאך ערבי כמובן!,מלאך ערבי כמובן,0
7941,NOT,,,,@ShaiCohen13 מבחינת ישראלים יכולים להיות גם דאעש,מבחינת ישראלים יכולים להיות גם דאעש,0
7942,NOT,,,,@yarivop מצטער להגיד לך אני לא פלסטיני ולכן הם ממש לא מעניינים אותי אני יהודי ואותי מעניינים היהודים שלומם וביטחונם,מצטער להגיד לך אני לא פלסטיני ולכן הם ממש לא מעניינים אותי אני יהודי ואותי מעניינים היהודים שלומם וביטחונם,0
7943,NOT,,,,@mrpunkrockash זה לא סןף כזה גרוע פשוט מותח רצח ואין עוד עונה,זה לא סןף כזה גרוע פשוט מותח רצח ואין עוד עונה,0
7944,NOT,,,,איך בזמן שחצי מהעולם בסגר דווקא במקום הכי צפוף בעולם אנשים מסתובבים בקניון? איך זה הגיוני שכל עזה לא נדבקה עדיין? @cootallx יש לך מושג? https://t.co/a0QjkdZUk3,איך בזמן שחצי מהעולם בסגר דווקא במקום הכי צפוף בעולם אנשים מסתובבים בקניון איך זה הגיוני שכל עזה לא נדבקה עדיין יש לך מושג,0
7945,NOT,,,,"את הספר הרפון כבר רכשתם? זה הזמן להיחשף לסיפור מרתק, מפתיע ונועז ולרכוש את רב-המכר ""הרפון"" של עו""ד ניצנה דרשן-לייטנר. קראו ממקור ראשון את הסיפור הבלתי נתפס על יחידת הרפון של המוסד ואיך היא סיכלה פיגועי טרור כשהחליטה ללכת בעקבות הכסף. לרכישה: https://t.co/wG1WvH3PSd",את הספר הרפון כבר רכשתם זה הזמן להיחשף לסיפור מרתק מפתיע ונועז ולרכוש את רבהמכר הרפון של עוד ניצנה דרשןלייטנר קראו ממקור ראשון את הסיפור הבלתי נתפס על יחידת הרפון של המוסד ואיך היא סיכלה פיגועי טרור כשהחליטה ללכת בעקבות הכסף לרכישה,0
7946,NOT,,,,"לא היה עם פלסטיני לפני 1967, וחאג' אמין אל חוסייני הנהיג אותו",לא היה עם פלסטיני לפני וחאג אמין אל חוסייני הנהיג אותו,0
7947,NOT,,,,@ShanyGranot ימות המשיח,ימות המשיח,0
7948,NOT,,,,@YuliEdelstein מבינה ממך שהאוכלוסיה בעוטף עזה היא חולשתה של מדינת ישראל ?,מבינה ממך שהאוכלוסיה בעוטף עזה היא חולשתה של מדינת ישראל,0
7949,NOT,,,,@Idaneretz גם אין עם פלסטיני אחרי 1967.,גם אין עם פלסטיני אחרי,0
7950,NOT,,,,מה זה המותגים האלה??? מה זה פה עזה?!? 🤔 https://t.co/N85Ziu4gzc,מה זה המותגים האלה מה זה פה עזה,0
7951,NOT,,,,@Idaneretz אני רק רוצה להדגיש שיש עם פלסטיני והוא די חרא עם זו דעתי בעניין,אני רק רוצה להדגיש שיש עם פלסטיני והוא די חרא עם זו דעתי בעניין,0
7952,NOT,,,,"@Idaneretz מי טוען של היה עם כזה לפני 1967? המצאת טענה וסתרת אותה? אגב, יש לך דוגמא למנהיג פלסטיני בולט בין המאה ה-15 למאה ה-19? אולי לא מנהיג אבל סופר? משהו אחר?",מי טוען של היה עם כזה לפני המצאת טענה וסתרת אותה אגב יש לך דוגמא למנהיג פלסטיני בולט בין המאה ה למאה ה אולי לא מנהיג אבל סופר משהו אחר,0
7953,NOT,,,,"@j_moshe אם אין עם פלסטיני, אז הוא בוודאי שלא יכול להיות מאוחד בתמיכה מאחורי מישהו. ולהגיד ""האומה הערבית הגדולה"" זה בערך כמו להגיד ""העולם המערבי"". היו ניסיונות לאחדות פוליטית, אבל הם נכשלו כולם. כמעט כאילו יש ממש בלאומיות הערבית המקומית, שהתגבשה פה לכדי הלאומיות הפלסטינית.",אם אין עם פלסטיני אז הוא בוודאי שלא יכול להיות מאוחד בתמיכה מאחורי מישהו ולהגיד האומה הערבית הגדולה זה בערך כמו להגיד העולם המערבי היו ניסיונות לאחדות פוליטית אבל הם נכשלו כולם כמעט כאילו יש ממש בלאומיות הערבית המקומית שהתגבשה פה לכדי הלאומיות הפלסטינית,0
7954,NOT,,,,@chanamel1 כן. פוחדת שיאשימו אותה בעוד רצח.,כן פוחדת שיאשימו אותה בעוד רצח,0
7955,NOT,,,,"RT @Idaneretz: לא היה עם פלסטיני לפני 1967, וחאג' אמין אל חוסייני הנהיג אותו",לא היה עם פלסטיני לפני וחאג אמין אל חוסייני הנהיג אותו,0
7956,NOT,,,,"@yarivop אתה כותב בלשון חלקה, אבל מטעה ביודעין. מרדף אחרי מי *שחשוד שזרק* אבנים לא צריך להסתיים במוות. גם אם הוא ערבי. לא מדובר פה על מי ש*כעת* מסכן חיי אדם בזריקת אבנים.",אתה כותב בלשון חלקה אבל מטעה ביודעין מרדף אחרי מי שחשוד שזרק אבנים לא צריך להסתיים במוות גם אם הוא ערבי לא מדובר פה על מי שכעת מסכן חיי אדם בזריקת אבנים,0
7957,NOT,,,,@shmuelp30 שיש עם פלסטיני,שיש עם פלסטיני,0
7958,NOT,,,,"אין לכם מושג כמה מדכא אותי לראות משחקי כדורגל מבוטלים. ועוד בריטניה זה אי, זה פאקינג אי! איך הגעתם למצב שבו כל האי אדום רצח? איךךךךךך חבורה של כושלים גלמים חסרי יכולת.",אין לכם מושג כמה מדכא אותי לראות משחקי כדורגל מבוטלים ועוד בריטניה זה אי זה פאקינג אי איך הגעתם למצב שבו כל האי אדום רצח איךךךךךך חבורה של כושלים גלמים חסרי יכולת,0
7959,NOT,,,,"@travelonmiles הפלאפל והחומוס זה כנראה ממצרים. מצאת דוגמא! נם יענו לך שזה של הערבים. מה ההבדל בין שמאלן לערבי ""פלסטיני""? חח",הפלאפל והחומוס זה כנראה ממצרים מצאת דוגמא נם יענו לך שזה של הערבים מה ההבדל בין שמאלן לערבי פלסטיני חח,0
7960,NOT,,,,"@yarivop יופי, נתנו לתומך טרור ושונא עמו, לכתוב על אהוביה סנדק. זה אשכרה פשע שנאה",יופי נתנו לתומך טרור ושונא עמו לכתוב על אהוביה סנדק זה אשכרה פשע שנאה,0
7961,NOT,,,,"@chaim_dikman @dovieichler על בסיס אילו עובדות קבעת שהוא עבריין? וגם אם אתה צודק, אין שום הצדקה לרצח, ונגיחה לא חוקית שידוע שדבר כזה נגמר בקלות במוות זה עבירת רצח.",על בסיס אילו עובדות קבעת שהוא עבריין וגם אם אתה צודק אין שום הצדקה לרצח ונגיחה לא חוקית שידוע שדבר כזה נגמר בקלות במוות זה עבירת רצח,0
7962,NOT,,,,"2 אם יסתבך האויב הישראלי בכל טיפשות נגד עמנו, עמנו לא יהסס * אדון עבד אלמלק אלחות'י במהלך אירוע יום הולדת הנביא מוחמד המכובד - 12 רביע אוול שנת 1441 בלוח השנה האיסלמי. #اتفاق_العار #التطبيع_خيانة",אם יסתבך האויב הישראלי בכל טיפשות נגד עמנו עמנו לא יהסס אדון עבד אלמלק אלחותי במהלך אירוע יום הולדת הנביא מוחמד המכובד רביע אוול שנת בלוח השנה האיסלמי,0
7963,NOT,,,,@yarivop אם יריב היה נולד ערבי . . . לצערו הוא נולד יהודי,אם יריב היה נולד ערבי לצערו הוא נולד יהודי,0
7964,NOT,,,,"@yarivop האם דין יהודי שכעת זורק אבנים על ערבים כדין ערבי שזורק על יהודים? על זה אפשר לחלוק. אבל זה *לא* הסיפור פה. אהוביה סנדק *לא* היה צריך למות במרדף, ואחרי מותו - הדרישה היא פשוטה: #צדק_לאהוביה ולא חקירה משובשת ומטייחת. ולדרישה הזו *גם אתה* צריך להצטרף!",האם דין יהודי שכעת זורק אבנים על ערבים כדין ערבי שזורק על יהודים על זה אפשר לחלוק אבל זה לא הסיפור פה אהוביה סנדק לא היה צריך למות במרדף ואחרי מותו הדרישה היא פשוטה ולא חקירה משובשת ומטייחת ולדרישה הזו גם אתה צריך להצטרף,0
7965,NOT,,,,"@PinchasCohen @arisade94 אני טוען שזה הפוך - לרובנו יש אינסטינקט לרצות להיות מוסריים (יוצאים מהכלל - פסיכופטים). בכל תרבות מגדירים מה זה אומר לפי הצדקות וטיעונים שונים (נניח - חייבים להרוג את הילד הבכור כדי לרצות את האל, זה כן מוסרי לאנוס נשים שחורות או להרוג אנשים שחורים) . סיפורים שגויים מפריעים.",אני טוען שזה הפוך לרובנו יש אינסטינקט לרצות להיות מוסריים יוצאים מהכלל פסיכופטים בכל תרבות מגדירים מה זה אומר לפי הצדקות וטיעונים שונים נניח חייבים להרוג את הילד הבכור כדי לרצות את האל זה כן מוסרי לאנוס נשים שחורות או להרוג אנשים שחורים סיפורים שגויים מפריעים,0
7966,NOT,,,,"@ShaiCohen13 לא , הבית היהודי זה ציוני , התנועה האסלאמית זה ציוני , אורן חזן , מנסור עבאס , אוסנת מארק , השאר לא",לא הבית היהודי זה ציוני התנועה האסלאמית זה ציוני אורן חזן מנסור עבאס אוסנת מארק השאר לא,0
7967,NOT,,,,@adir_ortal ממש לא מעניין אותי מה היית עושה אם היית מחליט. יכול להיות שהיית בוחר לשרוף אותם חיים. בדיוק בגלל זה אתה לא מחליט שום דבר.,ממש לא מעניין אותי מה היית עושה אם היית מחליט יכול להיות שהיית בוחר לשרוף אותם חיים בדיוק בגלל זה אתה לא מחליט שום דבר,0
7968,NOT,,,,"טרוריסט יודו-נאצי נהרג אחרי ביצוע פיגוע, חבריו משתוללים במשך שבוע ותוקפים אזרחים ושוטרים. רה""מ שותק, השר לבט""פ הולך לבקר את הוריו, העיתונאי הבכיר והמשפיע בארץ קורא ל""עשיית צדק"" https://t.co/8NItxlh9yt",טרוריסט יודונאצי נהרג אחרי ביצוע פיגוע חבריו משתוללים במשך שבוע ותוקפים אזרחים ושוטרים רהמ שותק השר לבטפ הולך לבקר את הוריו העיתונאי הבכיר והמשפיע בארץ קורא לעשיית צדק,0
7969,NOT,,,,"@ronisassover אז גידעון אמר. זה מזכיר את הבדיחה. על ההוא שכל חייו הצביע מח""ל וכשהיה על ערש דווי.ביקש להיצטרף למר""צ. כי העדיף שימות אי של מר""צ .לא שחלילה ימות ליכודניק.",אז גידעון אמר זה מזכיר את הבדיחה על ההוא שכל חייו הצביע מחל וכשהיה על ערש דוויביקש להיצטרף למרצ כי העדיף שימות אי של מרצ לא שחלילה ימות ליכודניק,0
7970,NOT,,,,"במאבק נגד אויב אנחנו נפלאים. הפעם האויב הוא נגיף הקורונה. ברגעים אלה אני חש שאני גר במדינה יהודית: הערבות ההדדית,האחריות והעזרה לזולת הם מושלמים. שלשום קיבלתי מיסרון מרמב""ם. היום כבר חוסנתי. האירגון,המחשבה איך לחסן מה שיותר אזרחים ראוי לכל שבח. https://t.co/AY2FB01ngg",במאבק נגד אויב אנחנו נפלאים הפעם האויב הוא נגיף הקורונה ברגעים אלה אני חש שאני גר במדינה יהודית הערבות ההדדיתהאחריות והעזרה לזולת הם מושלמים שלשום קיבלתי מיסרון מרמבם היום כבר חוסנתי האירגוןהמחשבה איך לחסן מה שיותר אזרחים ראוי לכל שבח,0
7971,NOT,,,,@ShaiCohen13 דעה שצריכה להיות פופולרית: פולארד הוא ציוני שישב שנים על גבי שנים בכלא בשביל המדינה וכדאי לכבד אותו לפחות ביום הנחיתה שלו בארץ ולא כל דבר צריך להיות אנטי,דעה שצריכה להיות פופולרית פולארד הוא ציוני שישב שנים על גבי שנים בכלא בשביל המדינה וכדאי לכבד אותו לפחות ביום הנחיתה שלו בארץ ולא כל דבר צריך להיות אנטי,0
7972,NOT,,,,"את כל זה הוא השיג בלי מאמן הול אוף פיים כמו שהיו לשאר הגדולים בהיסטוריה, כשהוא מתמודד באופן ישיר מול כמה מהקבוצות החזקות בכל הזמנים. ואף מילה על מה שהוא מחוץ למגרש בהיותו הספורטאי עם כוח ההשפעה הגדול ביותר מאז מוחמד עלי. לכל המתכחשים, יש לכם בערך 3 שנים להיאחז באמת שלכם.",את כל זה הוא השיג בלי מאמן הול אוף פיים כמו שהיו לשאר הגדולים בהיסטוריה כשהוא מתמודד באופן ישיר מול כמה מהקבוצות החזקות בכל הזמנים ואף מילה על מה שהוא מחוץ למגרש בהיותו הספורטאי עם כוח ההשפעה הגדול ביותר מאז מוחמד עלי לכל המתכחשים יש לכם בערך שנים להיאחז באמת שלכם,0
7973,NOT,,,,"@Idaneretz פלסטין הוא שם של מקום (מאז הבריטים לא רגע לפני) לא של עם. ערבים פלסטינים לא דרשו עצמאות לפני 67 לא ממצרים ולא מירדן , גם הפלסטינים בירדן (שגם היא ארץ ישראל תחת בריטניה ולכן ״פלסטינים״) לא דורשים עצמאות ממלך ירדן כעם. קיומו של השקר הוא לחסל את הציונות ואת ישראל לא כדי לקבל מדינה.",פלסטין הוא שם של מקום מאז הבריטים לא רגע לפני לא של עם ערבים פלסטינים לא דרשו עצמאות לפני לא ממצרים ולא מירדן גם הפלסטינים בירדן שגם היא ארץ ישראל תחת בריטניה ולכן ״פלסטינים״ לא דורשים עצמאות ממלך ירדן כעם קיומו של השקר הוא לחסל את הציונות ואת ישראל לא כדי לקבל מדינה,0
7974,NOT,,,,@emptycartman @Datiya_Israelit אתה רוצה שהחתול ימות? כי אם תעשה את זה הוא ימות,אתה רוצה שהחתול ימות כי אם תעשה את זה הוא ימות,0
7975,NOT,,,,"@MakorRishon @hodayakh יפה. הימין והמתנחלים מקבלים בהבנה את מדינת פלסטין - על פי החלטת עצרת האו""ם ובאותו מעמד בו הצטרפה לאמנות וארגונים בינלאומיים כמדינה חברה- שהצטרפה עם מדינות נוספות לפורום הגז האזורי. התקדמנו.",יפה הימין והמתנחלים מקבלים בהבנה את מדינת פלסטין על פי החלטת עצרת האום ובאותו מעמד בו הצטרפה לאמנות וארגונים בינלאומיים כמדינה חברה שהצטרפה עם מדינות נוספות לפורום הגז האזורי התקדמנו,0
7976,NOT,,,,"@emptycartman @Datiya_Israelit הרגת את החתול, רוצח",הרגת את החתול רוצח,0
7977,NOT,,,,"@igal_malka גייס את עו""ד נדב ויסמן למילואים כדי להכניס חייל צה""ל לכלא על הריגת מחבל בלתי נסלח!",גייס את עוד נדב ויסמן למילואים כדי להכניס חייל צהל לכלא על הריגת מחבל בלתי נסלח,0
7978,NOT,,,,"@YuliEdelstein נעים מאוד , תושב עוטף עזה.",נעים מאוד תושב עוטף עזה,0
7979,NOT,,,,"תרגיל ""מטכ""לי"" של חמאס והג'יהאד האסלאמי | טל לב רם @tallevram כתב צבאי @MaarivOnline: ""השתתפו בתרגיל כ-500 מחבלים וירו 15 טילים לים, השתתפו גם כוח קומנדו ימי. סינוואר כיוון את התרגיל הזה קודם כל פנימה, להראות כוח לציבור, בתקופה קשה כלכלית ומבחינת הקורונה"". @BenCaspit, @eldadarieh",תרגיל מטכלי של חמאס והגיהאד האסלאמי טל לב רם כתב צבאי השתתפו בתרגיל כ מחבלים וירו טילים לים השתתפו גם כוח קומנדו ימי סינוואר כיוון את התרגיל הזה קודם כל פנימה להראות כוח לציבור בתקופה קשה כלכלית ומבחינת הקורונה,0
7980,NOT,,,,@Irisleal15 שירסקו להם את הצורה- עם צבא של מפקדים סמרטוטים וממומנים בקרנות וכל מיני ארגוני זכויות אדם ( ארגוני טרור) שמחלישים את המדינה והצבא - מישהו צריך לבעוט בחיות אדם חובבות הפתרון הסופי של היטלר.,שירסקו להם את הצורה עם צבא של מפקדים סמרטוטים וממומנים בקרנות וכל מיני ארגוני זכויות אדם ארגוני טרור שמחלישים את המדינה והצבא מישהו צריך לבעוט בחיות אדם חובבות הפתרון הסופי של היטלר,0
7981,NOT,,,,"@KalfonSara שאלתי ערבי על חנות מסוימת בשוק אם הוא פתוח עכשיו בסגר, אמר לי: אני לא בטוח ש*ב*טוח",שאלתי ערבי על חנות מסוימת בשוק אם הוא פתוח עכשיו בסגר אמר לי אני לא בטוח שבטוח,0
7982,NOT,,,,"@Kiril3333 @LittleMoiz אם אתה לא חולה,ערבי , חרדי, ולא אכפת לך לרשת את הוריך או סביך אתה מסודר ...",אם אתה לא חולהערבי חרדי ולא אכפת לך לרשת את הוריך או סביך אתה מסודר,0
7983,NOT,,,,"מחר עומד להתבצע מחדל ענק בכספי טרור ומשכורות מחבלים. לא תאמינו. אבל האמת, שאני לא יודע אם לספר עליו. חוסר העניין התקשורתי גורם לי לתהות: אולי זה לא מעניין? אולי זה רק ג'וק שלנו? של נפגעי הטרור? של אלה שרצחו להם? של הפצועים? לא יודע. אם זה חשוב לדעתכם, תראו סימן ואספר.",מחר עומד להתבצע מחדל ענק בכספי טרור ומשכורות מחבלים לא תאמינו אבל האמת שאני לא יודע אם לספר עליו חוסר העניין התקשורתי גורם לי לתהות אולי זה לא מעניין אולי זה רק גוק שלנו של נפגעי הטרור של אלה שרצחו להם של הפצועים לא יודע אם זה חשוב לדעתכם תראו סימן ואספר,0
7984,NOT,,,,@Idaneretz מדינות ערב מעולם לא התיימרו לכך ולא חשבו כך.גם לא במלחמת העצמאות. גם במלחמה הפסידו כי לא לחמו כעם אלא כל כפר לנפשו.יכלו להקים מדינה בשטח עזה ויוש לפני 67 מה מנע? גם בשטח ירדן עד היום.אין באמת רצון כזה כי אין עם כזה.זו מניפולציה בשפה מערבית נגד הציונות. כמו הסודטים בצ׳כיה.,מדינות ערב מעולם לא התיימרו לכך ולא חשבו כךגם לא במלחמת העצמאות גם במלחמה הפסידו כי לא לחמו כעם אלא כל כפר לנפשויכלו להקים מדינה בשטח עזה ויוש לפני מה מנע גם בשטח ירדן עד היוםאין באמת רצון כזה כי אין עם כזהזו מניפולציה בשפה מערבית נגד הציונות כמו הסודטים בצ׳כיה,0
7985,NOT,,,,לא מבינה למה קוראים למחזור מחזור ולא רצח עם בתוך גוף,לא מבינה למה קוראים למחזור מחזור ולא רצח עם בתוך גוף,0
7986,NOT,,,,@OferFarandyan @VladimirBeliak גם חמאס נבחרו דמוקרטית... דמוקרטיה זה מעבר לבחירות. זה חסמים ובלמים.,גם חמאס נבחרו דמוקרטית דמוקרטיה זה מעבר לבחירות זה חסמים ובלמים,0
7987,NOT,,,,@BarakRavid זה התגובה של הרוצחים על רצח הנער אהוביה ??????,זה התגובה של הרוצחים על רצח הנער אהוביה,0
7988,NOT,,,,"@VeredLee1 @1nitzan זה כמו לקרוא לסוחרת הסמים אישה בסמים ולנרקומן עבריין . שנאת גברים ואפליה מיזאנדרית. בכל מדינה מערבית נורמאלית הזנות ממוסדת וחוקית . רק בפמיניסטאן הופכים את הגבריות לעבירה פלילית. פמיניזם זה סרטן, נשות השנאה הפמיניסטית הן אויב. תודה.",זה כמו לקרוא לסוחרת הסמים אישה בסמים ולנרקומן עבריין שנאת גברים ואפליה מיזאנדרית בכל מדינה מערבית נורמאלית הזנות ממוסדת וחוקית רק בפמיניסטאן הופכים את הגבריות לעבירה פלילית פמיניזם זה סרטן נשות השנאה הפמיניסטית הן אויב תודה,0
7989,NOT,,,,"@Idaneretz @liberallikudnik תקשיב פעם לד""ר מרדכי קידר (או לחילופין תדבר פעם עם ערבי) ותבין יותר כמה ההמצאה הזו של ""עם"" היא פיקציה שהערבים עצמם לא מאמינים בה .",תקשיב פעם לדר מרדכי קידר או לחילופין תדבר פעם עם ערבי ותבין יותר כמה ההמצאה הזו של עם היא פיקציה שהערבים עצמם לא מאמינים בה,0
7990,NOT,,,,האני בן בריק @hanibinbrek סגן יו״ר מועצת המעבר הדרומית בתימן כותב בעקבות הפיצוץ בשד״ת של עדן: החות׳ים הם אויב..אך לא למהר להאשים אותם כי הם לא היחידים שנפגעו מהסכם ריאד והרכבת הממשלה. יש את אנשי משטר קטאר וטורקיה..שזעקותיהם היו חזקות יותר..#תימן #קרןאפריקה https://t.co/cqET7vXpU6,האני בן בריק סגן יו״ר מועצת המעבר הדרומית בתימן כותב בעקבות הפיצוץ בשד״ת של עדן החות׳ים הם אויבאך לא למהר להאשים אותם כי הם לא היחידים שנפגעו מהסכם ריאד והרכבת הממשלה יש את אנשי משטר קטאר וטורקיהשזעקותיהם היו חזקות יותר,0
7991,NOT,,,,"RT @shai_maymon: מחר עומד להתבצע מחדל ענק בכספי טרור ומשכורות מחבלים. לא תאמינו. אבל האמת, שאני לא יודע אם לספר עליו. חוסר העניין התקשורתי…",מחר עומד להתבצע מחדל ענק בכספי טרור ומשכורות מחבלים לא תאמינו אבל האמת שאני לא יודע אם לספר עליו חוסר העניין התקשורתי,0
7992,NOT,,,,"""היום הסורים הולכים ללמוד שהיד שמנענעת את העריסה יודעת גם קראטה"" בר רפאלי, מיני-נתניה, סבארו סניף אתונה כשר בד""צ, 1978",היום הסורים הולכים ללמוד שהיד שמנענעת את העריסה יודעת גם קראטה בר רפאלי מינינתניה סבארו סניף אתונה כשר בדצ,0
7993,NOT,,,,@Daniel26260437 @Datiya_Israelit לא. אני עוקב. נראה לי. אז האלקטרון לא מוכן למות כי הוא יכול להיות בשני מקומות בו זמנית? ולכן אני רוצח חתולים? הגיוני לגמרי 😳,לא אני עוקב נראה לי אז האלקטרון לא מוכן למות כי הוא יכול להיות בשני מקומות בו זמנית ולכן אני רוצח חתולים הגיוני לגמרי,0
